timestamp,cpu_percent,memory_percent,num_processes,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
2026-03-19T18:30:58.334033,0.7,34.4,64,931346432,625455104,84937490,153406547
2026-03-19T18:31:03.343294,8.6,35.4,67,931346432,625524736,84945249,153412486
2026-03-19T18:31:08.350092,2.8,34.5,64,931346432,625815552,84953212,153417776
2026-03-19T18:31:13.356968,1.2,34.5,64,931346432,625844224,84956682,153421246
2026-03-19T18:31:17.390534,1.2,34.5,64,931346432,625860608,84967159,153433132
2026-03-19T18:31:22.404522,1.2,34.5,64,931346432,626003968,84970629,153436602
2026-03-19T18:31:27.413559,1.0,34.5,64,931346432,626024448,84974099,153440072
2026-03-19T18:31:32.446237,0.7,34.5,64,931346432,626040832,84977569,153443542
2026-03-19T18:31:37.451123,1.1,34.5,64,931346432,626057216,84981641,153447614
2026-03-19T18:31:42.454834,1.4,34.5,64,931346432,626073600,84985111,153451084
2026-03-19T18:31:47.462458,1.0,34.5,64,931346432,626089984,84988581,153454554
2026-03-19T18:31:51.428635,1.2,34.5,64,931346432,626106368,84995063,153458352
2026-03-19T18:31:56.435413,1.1,34.5,64,931346432,626155520,85001357,153461980
2026-03-19T18:32:01.441743,1.4,34.5,64,931346432,626171904,85010571,153465689
2026-03-19T18:32:06.449848,11.0,34.5,64,931346432,626319360,85027474,153481252
2026-03-19T18:32:11.453504,1.4,34.5,64,931346432,626380800,85030892,153484670
2026-03-19T18:32:16.459191,1.3,34.5,64,931346432,626397184,85034239,153488017
2026-03-19T18:32:20.451054,1.1,34.5,64,931346432,626413568,85037676,153491454
2026-03-19T18:32:25.460899,1.1,34.5,64,931346432,626589696,85041023,153494801
2026-03-19T18:32:30.469814,1.0,34.5,64,931346432,626610176,85044370,153498148
2026-03-19T18:32:35.474226,0.6,34.5,64,931346432,626675712,85048386,153502164
2026-03-19T18:32:40.485429,1.3,34.5,64,931346432,626700288,85051856,153505634
2026-03-19T18:32:45.490151,1.3,34.5,64,931346432,626716672,85058108,153509301
2026-03-19T18:32:50.496465,1.0,34.5,64,931346432,626733056,85064350,153512869
